iso_code,country,continent,date_frame,date,cases,deaths,total_recovery,total_cases,total_deaths
MDA,Moldova,Europe,18/04/2020,18/04/2020,121,7,391,2378,57
MCO,Monaco,Europe,18/04/2020,18/04/2020,0,0,22,94,3
MNG,Mongolia,Asia,18/04/2020,18/04/2020,1,0,5,31,0
MNE,Montenegro,Europe,18/04/2020,18/04/2020,1,0,55,307,5
MSR,Montserrat,America,18/04/2020,18/04/2020,0,0,1,11,0
MAR,Morocco,Africa,18/04/2020,18/04/2020,170,4,281,2685,137
MOZ,Mozambique,Africa,18/04/2020,18/04/2020,4,0,0,35,0
MMR,Myanmar,Asia,18/04/2020,18/04/2020,4,0,17,111,5
NPL,Nepal,Asia,18/04/2020,18/04/2020,0,0,2,31,0
NLD,Netherlands,Europe,18/04/2020,18/04/2020,1066,83,391,31589,3601
NZL,New Zealand,Oceania,18/04/2020,18/04/2020,7,0,728,1422,11
NGA,Nigeria,Africa,18/04/2020,18/04/2020,85,2,166,639,19
MNP,Northern Mariana Islands,Oceania,18/04/2020,18/04/2020,0,0,0,1170,49
NOR,Norway,Europe,18/04/2020,18/04/2020,84,6,32,7036,164
OMN,Oman,Asia,18/04/2020,18/04/2020,86,1,176,1180,6
PAK,Pakistan,Asia,18/04/2020,18/04/2020,425,17,1095,7638,143
PSE,Palestine,Asia,18/04/2020,18/04/2020,226,8,3456,13265,164
PHL,Philippines,Asia,18/04/2020,18/04/2020,172,12,516,6087,397
QAT,Qatar,Asia,18/04/2020,18/04/2020,440,0,510,5008,8
ROU,Romania,Europe,18/04/2020,18/04/2020,328,17,1730,8418,421
RUS,Russia,Europe,18/04/2020,18/04/2020,6060,48,3057,36793,313
KNA,Saint Kitts and Nevis,America,18/04/2020,18/04/2020,1,0,0,14,0
LCA,Saint Lucia,America,18/04/2020,18/04/2020,0,0,11,15,0
SMR,San Marino,Europe,18/04/2020,18/04/2020,6,0,57,455,39
SGP,Singapore,Asia,18/04/2020,18/04/2020,596,0,740,5992,11
KOR,South Korea,Asia,18/04/2020,18/04/2020,13,2,7937,10653,232
ESP,Spain,Europe,18/04/2020,18/04/2020,2585,399,74797,191726,20043
LKA,Sri Lanka,Asia,18/04/2020,18/04/2020,41,0,86,254,7
SWE,Sweden,Europe,18/04/2020,18/04/2020,563,29,550,13822,1511
CHE,Switzerland,Europe,18/04/2020,18/04/2020,336,24,17100,27404,1368
TWN,Taiwan,Asia,18/04/2020,18/04/2020,22,0,166,398,6
THA,Thailand,Asia,18/04/2020,18/04/2020,32,0,1787,2733,47
ARE,United Arab Emirates,Asia,18/04/2020,18/04/2020,479,4,1095,5825,35
GBR,United Kingdom,Europe,18/04/2020,18/04/2020,5850,498,0,114217,17994
USA,United States,America,18/04/2020,18/04/2020,24601,1772,64840,732590,39775
VNM,Vietnam,Asia,18/04/2020,18/04/2020,0,0,198,268,0
AFG,Afghanistan,Asia,19/04/2020,19/04/2020,63,0,15,996,33
ALB,Albania,Europe,19/04/2020,19/04/2020,9,0,12,562,26
DZA,Algeria,Africa,19/04/2020,19/04/2020,117,3,691,2629,375
AND,Andorra,Europe,19/04/2020,19/04/2020,8,0,235,713,36
AGO,Angola,Africa,19/04/2020,19/04/2020,5,0,6,24,2
ATG,Antigua and Barbuda,America,19/04/2020,19/04/2020,0,0,3,23,3
ARG,Argentina,America,19/04/2020,19/04/2020,170,10,631,2839,132
ARM,Armenia,Europe,19/04/2020,19/04/2020,43,0,545,1291,20
ABW,Aruba,America,19/04/2020,19/04/2020,0,0,2,96,2
AUS,Australia,Oceania,19/04/2020,19/04/2020,53,2,791,103,3
AUT,Austria,Europe,19/04/2020,19/04/2020,59,12,791,14749,452
AZE,Azerbaijan,Europe,19/04/2020,19/04/2020,33,3,200,1373,18
BHS,Bahamas,America,19/04/2020,19/04/2020,3,0,6,55,9
BHR,Bahrain,Asia,19/04/2020,19/04/2020,29,0,755,1881,7
BGD,Bangladesh,Asia,19/04/2020,19/04/2020,312,7,66,2456,91
BRB,Barbados,America,19/04/2020,19/04/2020,0,0,17,75,5
BLR,Belarus,Europe,19/04/2020,19/04/2020,0,2,203,4779,47
BEL,Belgium,America,19/04/2020,19/04/2020,1313,230,8757,38496,5683
BLZ,Belize,America,19/04/2020,19/04/2020,0,0,2,18,2
BEN,Benin,Africa,19/04/2020,19/04/2020,17,0,5,35,1
BMU,Bermuda,America,19/04/2020,19/04/2020,0,0,19,86,5
BTN,Bhutan,Asia,19/04/2020,19/04/2020,1,0,2,5,0
BOL,Bolivia,America,19/04/2020,19/04/2020,34,1,31,520,32
BES,Bonaire Sint Eustatius and Saba,America,19/04/2020,19/04/2020,0,0,0,1285,48
BIH,Bosnia and Herzegovina,Europe,19/04/2020,19/04/2020,31,2,193,1285,48
BWA,Botswana,Africa,19/04/2020,19/04/2020,0,0,0,20,1
BRA,Brazil,America,19/04/2020,19/04/2020,1927,113,22130,38654,2462
BRN,Brunei,Asia,19/04/2020,19/04/2020,0,0,113,138,1
BGR,Bulgaria,Europe,19/04/2020,19/04/2020,14,0,105,894,42
BFA,Burkina Faso,Africa,19/04/2020,19/04/2020,5,2,338,576,36
BDI,Burundi,Africa,19/04/2020,19/04/2020,0,0,0,5,1
KHM,Cambodia,Asia,19/04/2020,19/04/2020,0,0,103,122,0
CMR,Cameroon,Africa,19/04/2020,19/04/2020,1,0,0,1017,42
CAN,Canada,America,19/04/2020,19/04/2020,2046,110,8757,2803,51
CPV,Cape Verde,Africa,19/04/2020,19/04/2020,6,0,1,61,1
CYM,Cayman Islands,America,19/04/2020,19/04/2020,5,0,20,61,1
CAF,Central African Republic,Africa,19/04/2020,19/04/2020,0,0,4,12,0
CHL,Chile,America,19/04/2020,19/04/2020,419,6,4035,10088,133
CHN,China,Asia,19/04/2020,19/04/2020,32,0,63507,991,6
COL,Colombia,America,19/04/2020,19/04/2020,185,10,711,3792,179
COG,Congo,Africa,19/04/2020,19/04/2020,0,0,26,143,6
CRI,Costa Rica,America,19/04/2020,19/04/2020,2,2,97,660,5
CIV,Cote d'Ivoire,Africa,19/04/2020,19/04/2020,32,1,260,847,9
HRV,Croatia,Europe,19/04/2020,19/04/2020,10,0,709,1871,47
CUB,Cuba,America,19/04/2020,19/04/2020,52,2,171,1035,34
CUW,Curacao,America,19/04/2020,19/04/2020,0,0,11,14,1
CYP,Cyprus,Europe,19/04/2020,19/04/2020,5,0,81,767,12
CZE,Czech Republic,Europe,19/04/2020,19/04/2020,127,8,81,6746,186
COD,Democratic Republic of Congo,Africa,19/04/2020,19/04/2020,18,0,11,327,25
DNK,Denmark,Europe,19/04/2020,19/04/2020,131,9,4141,185,0
DJI,Djibouti,Africa,19/04/2020,19/04/2020,0,0,102,846,2
DMA,Dominica,America,19/04/2020,19/04/2020,0,0,8,16,0
DOM,Dominican Republic,America,19/04/2020,19/04/2020,284,9,363,4964,235
ECU,Ecuador,America,19/04/2020,19/04/2020,660,33,1061,10128,507
EGY,Egypt,Africa,19/04/2020,19/04/2020,189,11,732,3144,239
GNQ,Equatorial Guinea,Africa,19/04/2020,19/04/2020,0,0,4,79,0
ERI,Eritrea,Africa,19/04/2020,19/04/2020,0,0,3,39,0
EST,Estonia,Europe,19/04/2020,19/04/2020,7,0,164,1528,40
ETH,Ethiopia,Africa,19/04/2020,19/04/2020,3,0,16,108,3
FRO,Faeroe Islands,Europe,19/04/2020,19/04/2020,0,0,106,185,0
FLK,Falkland Islands,America,19/04/2020,19/04/2020,0,0,3,11,0
FJI,Fiji,Oceania,19/04/2020,19/04/2020,1,0,0,17,0
FIN,Finland,Europe,19/04/2020,19/04/2020,85,4,1700,3783,94
FRA,France,Europe,19/04/2020,19/04/2020,2051,547,35973,151808,19694
GAB,Gabon,Africa,19/04/2020,19/04/2020,11,0,7,109,1
GMB,Gambia,Africa,19/04/2020,19/04/2020,0,0,2,10,1
GEO,Georgia,Europe,19/04/2020,19/04/2020,8,0,93,394,4
DEU,Germany,Europe,19/04/2020,19/04/2020,1785,194,88000,145184,4586
GHA,Ghana,Africa,19/04/2020,19/04/2020,0,0,99,1042,9
GIB,Gibraltar,Europe,19/04/2020,19/04/2020,0,0,120,132,0
GRC,Greece,Europe,19/04/2020,19/04/2020,10,6,269,2235,113
GRL,Greenland,America,19/04/2020,19/04/2020,0,0,11,11,0
GRD,Grenada,America,19/04/2020,19/04/2020,0,0,0,14,0
GUM,Guam,Oceania,19/04/2020,19/04/2020,0,0,15,126,5
GTM,Guatemala,America,19/04/2020,19/04/2020,5,0,21,257,7
GGY,Guernsey,Europe,19/04/2020,19/04/2020,0,1,32,518,3
GIN,Guinea,Africa,19/04/2020,19/04/2020,43,0,87,579,5
GNB,Guinea-Bissau,Africa,19/04/2020,19/04/2020,0,0,3,50,0
GUY,Guyana,America,19/04/2020,19/04/2020,1,0,9,65,7
HTI,Haiti,America,19/04/2020,19/04/2020,10,0,0,47,3
HND,Honduras,America,19/04/2020,19/04/2020,17,0,15,472,46
HUN,Hungary,Europe,19/04/2020,19/04/2020,114,14,250,1916,189
ISL,Iceland,Europe,19/04/2020,19/04/2020,2,1,1291,1771,9
IND,India,Asia,19/04/2020,19/04/2020,1335,47,2854,17615,559
IDN,Indonesia,Asia,19/04/2020,19/04/2020,185,8,631,6248,535
IRN,Iran,Asia,19/04/2020,19/04/2020,1294,91,57023,82211,5118
IRQ,Iraq,Asia,19/04/2020,19/04/2020,35,0,1009,1539,82
IRL,Ireland,Europe,19/04/2020,19/04/2020,401,77,77,15251,610
IMN,Isle of Man,Europe,19/04/2020,19/04/2020,2,3,193,298,6
ITA,Italy,Europe,19/04/2020,19/04/2020,2256,454,47055,178972,23660
JAM,Jamaica,America,19/04/2020,19/04/2020,27,1,27,173,5
JPN,Japan,Asia,19/04/2020,19/04/2020,367,15,1159,10797,236
JEY,Jersey,Europe,19/04/2020,19/04/2020,0,2,110,302,13
JOR,Jordan,Asia,19/04/2020,19/04/2020,8,0,276,417,7
KAZ,Kazakhstan,Asia,19/04/2020,19/04/2020,214,0,400,1676,17
KEN,Kenya,Africa,19/04/2020,19/04/2020,11,0,67,270,14
KWT,Kuwait,Asia,19/04/2020,19/04/2020,80,2,305,1915,7
KGZ,Kyrgyzstan,Asia,19/04/2020,19/04/2020,22,0,133,554,5
LAO,Laos,Asia,19/04/2020,19/04/2020,0,0,0,19,0
LVA,Latvia,Europe,19/04/2020,19/04/2020,12,0,88,727,5
LBN,Lebanon,Asia,19/04/2020,19/04/2020,4,0,102,673,21
LBR,Liberia,Africa,19/04/2020,19/04/2020,8,0,7,91,8
LBY,Libya,Africa,19/04/2020,19/04/2020,2,0,11,51,1
LIE,Liechtenstein,Europe,19/04/2020,19/04/2020,0,0,55,81,1
LTU,Lithuania,Europe,19/04/2020,19/04/2020,24,1,242,1298,35
LUX,Luxembourg,Europe,19/04/2020,19/04/2020,8,2,627,3550,73
MKD,Macedonia,Europe,19/04/2020,19/04/2020,18,3,179,1207,51
MDG,Madagascar,Africa,19/04/2020,19/04/2020,0,0,39,121,0
MYS,Malaysia,Asia,19/04/2020,19/04/2020,36,0,3102,5389,89
MDV,Maldives,Asia,19/04/2020,19/04/2020,17,0,16,52,0
MLI,Mali,Africa,19/04/2020,19/04/2020,22,0,42,224,14
MLT,Malta,Europe,19/04/2020,19/04/2020,4,0,118,426,3
MRT,Mauritania,Africa,19/04/2020,19/04/2020,0,0,6,7,1
MEX,Mexico,America,19/04/2020,19/04/2020,511,26,2627,8261,686
MDA,Moldova,Europe,19/04/2020,19/04/2020,76,3,457,2472,67
MCO,Monaco,Europe,19/04/2020,19/04/2020,0,0,22,94,3
MNG,Mongolia,Asia,19/04/2020,19/04/2020,2,0,7,32,0
MNE,Montenegro,Europe,19/04/2020,19/04/2020,4,0,55,308,5
MSR,Montserrat,America,19/04/2020,19/04/2020,0,0,2,11,0
MAR,Morocco,Africa,19/04/2020,19/04/2020,191,2,314,2855,141
MOZ,Mozambique,Africa,19/04/2020,19/04/2020,0,0,0,39,0
MMR,Myanmar,Asia,19/04/2020,19/04/2020,8,0,20,119,5
NPL,Nepal,Asia,19/04/2020,19/04/2020,0,0,4,31,0
NLD,Netherlands,Europe,19/04/2020,19/04/2020,750,67,457,32655,3684
NZL,New Zealand,Oceania,19/04/2020,19/04/2020,2,1,770,1431,12
NGA,Nigeria,Africa,19/04/2020,19/04/2020,38,1,170,648,20
MNP,Northern Mariana Islands,Oceania,19/04/2020,19/04/2020,0,0,0,1207,51
NOR,Norway,Europe,19/04/2020,19/04/2020,45,0,32,7078,165
OMN,Oman,Asia,19/04/2020,19/04/2020,242,1,233,1266,7
PAK,Pakistan,Asia,19/04/2020,19/04/2020,798,16,1378,8348,168
PSE,Palestine,Asia,19/04/2020,19/04/2020,222,5,3754,13491,172
PHL,Philippines,Asia,19/04/2020,19/04/2020,200,19,572,6259,409
QAT,Qatar,Asia,19/04/2020,19/04/2020,567,1,518,5448,8
ROU,Romania,Europe,19/04/2020,19/04/2020,190,17,1892,8746,451
RUS,Russia,Europe,19/04/2020,19/04/2020,4268,44,3291,42853,361
KNA,Saint Kitts and Nevis,America,19/04/2020,19/04/2020,0,0,0,14,0
LCA,Saint Lucia,America,19/04/2020,19/04/2020,0,0,11,15,0
SMR,San Marino,Europe,19/04/2020,19/04/2020,1,0,60,461,39
SGP,Singapore,Asia,19/04/2020,19/04/2020,1426,0,768,6588,11
KOR,South Korea,Asia,19/04/2020,19/04/2020,9,1,8042,10661,234
ESP,Spain,Europe,19/04/2020,19/04/2020,3352,430,77357,198674,20453
LKA,Sri Lanka,Asia,19/04/2020,19/04/2020,9,0,96,271,7
SWE,Sweden,Europe,19/04/2020,19/04/2020,392,40,550,14385,1540
CHE,Switzerland,Europe,19/04/2020,19/04/2020,168,7,17800,27740,1393
TWN,Taiwan,Asia,19/04/2020,19/04/2020,2,0,178,420,6
THA,Thailand,Asia,19/04/2020,19/04/2020,27,0,1928,2765,47
ARE,United Arab Emirates,Asia,19/04/2020,19/04/2020,484,2,1188,6302,37
GBR,United Kingdom,Europe,19/04/2020,19/04/2020,4676,559,0,120067,18492
USA,United States,America,19/04/2020,19/04/2020,28065,1857,70337,758809,40945
VNM,Vietnam,Asia,19/04/2020,19/04/2020,0,0,201,268,0
AFG,Afghanistan,Asia,20/04/2020,20/04/2020,88,3,10,1026,36
ALB,Albania,Europe,20/04/2020,20/04/2020,14,0,13,584,26
DZA,Algeria,Africa,20/04/2020,20/04/2020,94,8,708,2718,384
AND,Andorra,Europe,20/04/2020,20/04/2020,9,1,248,717,37
AGO,Angola,Africa,20/04/2020,20/04/2020,0,0,6,24,2
ATG,Antigua and Barbuda,America,20/04/2020,20/04/2020,0,0,3,23,3
ARG,Argentina,America,20/04/2020,20/04/2020,102,2,666,2941,136
ARM,Armenia,Europe,20/04/2020,20/04/2020,48,2,580,1339,22
ABW,Aruba,America,20/04/2020,20/04/2020,1,0,1,97,2
AUS,Australia,Oceania,20/04/2020,20/04/2020,26,1,865,104,3
AUT,Austria,Europe,20/04/2020,20/04/2020,48,9,865,14795,470
AZE,Azerbaijan,Europe,20/04/2020,20/04/2020,25,1,250,1398,19
BHS,Bahamas,America,20/04/2020,20/04/2020,2,0,6,55,9
BHR,Bahrain,Asia,20/04/2020,20/04/2020,100,0,759,1907,7
BGD,Bangladesh,Asia,20/04/2020,20/04/2020,492,10,75,2948,101
BRB,Barbados,America,20/04/2020,20/04/2020,0,0,19,75,5
BLR,Belarus,Europe,20/04/2020,20/04/2020,1485,4,203,6264,51
BEL,Belgium,America,20/04/2020,20/04/2020,1487,145,8895,39983,5828
BLZ,Belize,America,20/04/2020,20/04/2020,0,0,2,18,2
BEN,Benin,Africa,20/04/2020,20/04/2020,0,0,5,35,1
BMU,Bermuda,America,20/04/2020,20/04/2020,12,0,22,86,5
BTN,Bhutan,Asia,20/04/2020,20/04/2020,0,0,2,5,0
BOL,Bolivia,America,20/04/2020,20/04/2020,11,3,31,564,33
BES,Bonaire Sint Eustatius and Saba,America,20/04/2020,20/04/2020,1,0,0,1309,49
BIH,Bosnia and Herzegovina,Europe,20/04/2020,20/04/2020,40,2,206,1309,49
BWA,Botswana,Africa,20/04/2020,20/04/2020,0,0,0,20,1
BRA,Brazil,America,20/04/2020,20/04/2020,2498,166,22130,40743,2587
BRN,Brunei,Asia,20/04/2020,20/04/2020,0,0,115,138,1
BGR,Bulgaria,Europe,20/04/2020,20/04/2020,46,2,122,929,43
BFA,Burkina Faso,Africa,20/04/2020,20/04/2020,19,0,357,581,38
BDI,Burundi,Africa,20/04/2020,20/04/2020,0,0,4,5,1
KHM,Cambodia,Asia,20/04/2020,20/04/2020,0,0,105,122,0
CMR,Cameroon,Africa,20/04/2020,20/04/2020,146,0,0,1163,42
CAN,Canada,America,20/04/2020,20/04/2020,1590,144,8895,2908,59
CPV,Cape Verde,Africa,20/04/2020,20/04/2020,0,0,1,67,1
CYM,Cayman Islands,America,20/04/2020,20/04/2020,0,0,20,66,1
CAF,Central African Republic,Africa,20/04/2020,20/04/2020,2,0,4,12,0
CHL,Chile,America,20/04/2020,20/04/2020,325,8,4338,10507,139
CHN,China,Asia,20/04/2020,20/04/2020,15,0,63511,991,6
COL,Colombia,America,20/04/2020,20/04/2020,172,7,804,3977,189
COG,Congo,Africa,20/04/2020,20/04/2020,5,0,27,160,6
CRI,Costa Rica,America,20/04/2020,20/04/2020,7,0,112,662,6
CIV,Cote d'Ivoire,Africa,20/04/2020,20/04/2020,37,3,260,847,9
HRV,Croatia,Europe,20/04/2020,20/04/2020,27,1,771,1881,47
CUB,Cuba,America,20/04/2020,20/04/2020,50,2,192,1087,36
CUW,Curacao,America,20/04/2020,20/04/2020,0,0,11,14,1
CYP,Cyprus,Europe,20/04/2020,20/04/2020,12,0,81,772,12
CZE,Czech Republic,Europe,20/04/2020,20/04/2020,127,5,81,6900,194
COD,Democratic Republic of Congo,Africa,20/04/2020,20/04/2020,9,0,11,332,25
DNK,Denmark,Europe,20/04/2020,20/04/2020,180,6,4312,185,0
DJI,Djibouti,Africa,20/04/2020,20/04/2020,99,0,102,846,2
DMA,Dominica,America,20/04/2020,20/04/2020,0,0,8,16,0
DOM,Dominican Republic,America,20/04/2020,20/04/2020,80,10,416,5044,245
ECU,Ecuador,America,20/04/2020,20/04/2020,270,13,1150,10398,520
EGY,Egypt,Africa,20/04/2020,20/04/2020,157,14,821,3333,250
GNQ,Equatorial Guinea,Africa,20/04/2020,20/04/2020,0,0,7,79,0
ERI,Eritrea,Africa,20/04/2020,20/04/2020,0,0,3,39,0
EST,Estonia,Europe,20/04/2020,20/04/2020,17,3,165,1535,40
ETH,Ethiopia,Africa,20/04/2020,20/04/2020,3,0,16,111,3
FRO,Faeroe Islands,Europe,20/04/2020,20/04/2020,0,0,106,185,0
FLK,Falkland Islands,America,20/04/2020,20/04/2020,1,0,3,11,0
FJI,Fiji,Oceania,20/04/2020,20/04/2020,0,0,3,18,0
FIN,Finland,Europe,20/04/2020,20/04/2020,146,43,2000,3868,98
FRA,France,Europe,20/04/2020,20/04/2020,2667,531,36782,154188,20240
GAB,Gabon,Africa,20/04/2020,20/04/2020,36,0,7,120,1
GMB,Gambia,Africa,20/04/2020,20/04/2020,0,0,2,10,1
GEO,Georgia,Europe,20/04/2020,20/04/2020,6,0,95,402,4
DEU,Germany,Europe,20/04/2020,20/04/2020,2237,281,91500,147065,4862
GHA,Ghana,Africa,20/04/2020,20/04/2020,0,0,99,1042,9
GIB,Gibraltar,Europe,20/04/2020,20/04/2020,0,0,120,132,0
GRC,Greece,Europe,20/04/2020,20/04/2020,156,5,269,2245,116
GRL,Greenland,America,20/04/2020,20/04/2020,0,0,11,11,0
GRD,Grenada,America,20/04/2020,20/04/2020,0,0,0,14,0
GUM,Guam,Oceania,20/04/2020,20/04/2020,0,0,18,126,5
GTM,Guatemala,America,20/04/2020,20/04/2020,22,1,21,289,7
GGY,Guernsey,Europe,20/04/2020,20/04/2020,0,0,32,579,5
GIN,Guinea,Africa,20/04/2020,20/04/2020,66,1,122,622,5
GNB,Guinea-Bissau,Africa,20/04/2020,20/04/2020,0,0,3,50,0
GUY,Guyana,America,20/04/2020,20/04/2020,1,0,9,65,7
HTI,Haiti,America,20/04/2020,20/04/2020,1,1,0,57,3
HND,Honduras,America,20/04/2020,20/04/2020,16,0,25,477,46
HUN,Hungary,Europe,20/04/2020,20/04/2020,70,12,267,1984,199
ISL,Iceland,Europe,20/04/2020,20/04/2020,5,0,1362,1773,10
IND,India,Asia,20/04/2020,20/04/2020,1384,50,3273,18539,592
IDN,Indonesia,Asia,20/04/2020,20/04/2020,375,26,686,6575,582
IRN,Iran,Asia,20/04/2020,20/04/2020,1297,88,59273,83505,5209
IRQ,Iraq,Asia,20/04/2020,20/04/2020,28,1,1043,1574,82
IRL,Ireland,Europe,20/04/2020,20/04/2020,388,43,77,15652,687
IMN,Isle of Man,Europe,20/04/2020,20/04/2020,7,1,200,300,9
ITA,Italy,Europe,20/04/2020,20/04/2020,2729,534,48877,181228,24114
JAM,Jamaica,America,20/04/2020,20/04/2020,10,0,27,223,5
JPN,Japan,Asia,20/04/2020,20/04/2020,378,0,1159,10797,236
JEY,Jersey,Europe,20/04/2020,20/04/2020,6,0,126,308,13
JOR,Jordan,Asia,20/04/2020,20/04/2020,0,0,282,425,7
KAZ,Kazakhstan,Asia,20/04/2020,20/04/2020,76,0,447,1852,19
KEN,Kenya,Africa,20/04/2020,20/04/2020,0,0,69,281,14
KWT,Kuwait,Asia,20/04/2020,20/04/2020,85,2,367,1995,9
KGZ,Kyrgyzstan,Asia,20/04/2020,20/04/2020,22,0,201,568,7
LAO,Laos,Asia,20/04/2020,20/04/2020,0,0,0,19,0
LVA,Latvia,Europe,20/04/2020,20/04/2020,9,4,88,739,5
LBN,Lebanon,Asia,20/04/2020,20/04/2020,0,0,103,677,21
LBR,Liberia,Africa,20/04/2020,20/04/2020,2,0,7,99,8
LBY,Libya,Africa,20/04/2020,20/04/2020,0,0,15,51,1
LIE,Liechtenstein,Europe,20/04/2020,20/04/2020,0,0,55,81,1
LTU,Lithuania,Europe,20/04/2020,20/04/2020,20,1,242,1326,37
LUX,Luxembourg,Europe,20/04/2020,20/04/2020,60,3,637,3558,75
MKD,Macedonia,Europe,20/04/2020,20/04/2020,6,1,200,1225,54
MDG,Madagascar,Africa,20/04/2020,20/04/2020,0,0,41,121,0
MYS,Malaysia,Asia,20/04/2020,20/04/2020,57,3,3197,5425,89
MDV,Maldives,Asia,20/04/2020,20/04/2020,16,0,16,69,0
MLI,Mali,Africa,20/04/2020,20/04/2020,12,0,56,246,14
MLT,Malta,Europe,20/04/2020,20/04/2020,12,0,126,427,3
MRT,Mauritania,Africa,20/04/2020,20/04/2020,0,0,6,7,1
MEX,Mexico,America,20/04/2020,20/04/2020,729,145,2627,8772,712
MDA,Moldova,Europe,20/04/2020,20/04/2020,66,3,457,2548,70
MCO,Monaco,Europe,20/04/2020,20/04/2020,0,0,23,94,3
MNG,Mongolia,Asia,20/04/2020,20/04/2020,1,0,7,33,0
MNE,Montenegro,Europe,20/04/2020,20/04/2020,1,0,88,312,5
MSR,Montserrat,America,20/04/2020,20/04/2020,0,0,2,11,0
MAR,Morocco,Africa,20/04/2020,20/04/2020,163,2,327,3046,143
MOZ,Mozambique,Africa,20/04/2020,20/04/2020,0,0,0,39,0
MMR,Myanmar,Asia,20/04/2020,20/04/2020,2,0,20,121,5
NPL,Nepal,Asia,20/04/2020,20/04/2020,11,0,4,31,0
NLD,Netherlands,Europe,20/04/2020,20/04/2020,729,165,457,33405,3751
NZL,New Zealand,Oceania,20/04/2020,20/04/2020,5,1,816,1440,12
NGA,Nigeria,Africa,20/04/2020,20/04/2020,117,3,188,648,20
MNP,Northern Mariana Islands,Oceania,20/04/2020,20/04/2020,0,0,0,1225,54
NOR,Norway,Europe,20/04/2020,20/04/2020,53,9,32,7156,181
OMN,Oman,Asia,20/04/2020,20/04/2020,0,0,238,1410,7
PAK,Pakistan,Asia,20/04/2020,20/04/2020,533,17,1446,8418,176
PSE,Palestine,Asia,20/04/2020,20/04/2020,229,7,4049,13713,177
PHL,Philippines,Asia,20/04/2020,20/04/2020,140,9,613,6459,428
QAT,Qatar,Asia,20/04/2020,20/04/2020,518,0,555,6015,9
ROU,Romania,Europe,20/04/2020,20/04/2020,306,32,2017,8936,478
RUS,Russia,Europe,20/04/2020,20/04/2020,5642,51,3446,47121,405
KNA,Saint Kitts and Nevis,America,20/04/2020,20/04/2020,0,0,0,15,0
LCA,Saint Lucia,America,20/04/2020,20/04/2020,0,0,13,15,0
SMR,San Marino,Europe,20/04/2020,20/04/2020,14,1,60,462,39
SGP,Singapore,Asia,20/04/2020,20/04/2020,1111,0,801,8014,11
KOR,South Korea,Asia,20/04/2020,20/04/2020,11,1,8114,10674,236
ESP,Spain,Europe,20/04/2020,20/04/2020,2627,435,80587,200210,20852
LKA,Sri Lanka,Asia,20/04/2020,20/04/2020,6,0,98,304,7
SWE,Sweden,Europe,20/04/2020,20/04/2020,545,185,550,14777,1580
CHE,Switzerland,Europe,20/04/2020,20/04/2020,155,45,18600,27944,1429
TWN,Taiwan,Asia,20/04/2020,20/04/2020,3,0,189,422,6
THA,Thailand,Asia,20/04/2020,20/04/2020,19,1,1999,2792,47
ARE,United Arab Emirates,Asia,20/04/2020,20/04/2020,490,3,1188,6302,37
GBR,United Kingdom,Europe,20/04/2020,20/04/2020,4301,1172,0,124743,19051
USA,United States,America,20/04/2020,20/04/2020,37289,2524,72329,784708,42686
VNM,Vietnam,Asia,20/04/2020,20/04/2020,0,0,202,268,0
AFG,Afghanistan,Asia,21/04/2020,21/04/2020,35,2,16,1092,36
ALB,Albania,Europe,21/04/2020,21/04/2020,22,0,17,609,26
DZA,Algeria,Africa,21/04/2020,21/04/2020,89,9,783,2811,392
AND,Andorra,Europe,21/04/2020,21/04/2020,4,0,282,717,37
AGO,Angola,Africa,21/04/2020,21/04/2020,0,0,6,24,2
ATG,Antigua and Barbuda,America,21/04/2020,21/04/2020,0,1,7,23,3
ARG,Argentina,America,21/04/2020,21/04/2020,90,8,685,3031,147
ARM,Armenia,Europe,21/04/2020,21/04/2020,62,2,609,1401,24
ABW,Aruba,America,21/04/2020,21/04/2020,0,0,1,97,2
AUS,Australia,Oceania,21/04/2020,21/04/2020,13,1,907,104,3
AUT,Austria,Europe,21/04/2020,21/04/2020,73,10,907,14873,491
AZE,Azerbaijan,Europe,21/04/2020,21/04/2020,38,0,289,1436,19
BHS,Bahamas,America,21/04/2020,21/04/2020,4,0,10,60,9
BHR,Bahrain,Asia,21/04/2020,21/04/2020,34,0,769,1973,7
BGD,Bangladesh,Asia,21/04/2020,21/04/2020,434,9,85,3382,110
BRB,Barbados,America,21/04/2020,21/04/2020,0,0,25,75,5
BLR,Belarus,Europe,21/04/2020,21/04/2020,459,4,203,6723,55
BEL,Belgium,America,21/04/2020,21/04/2020,973,170,9002,40956,5998
BLZ,Belize,America,21/04/2020,21/04/2020,0,0,2,18,2
BEN,Benin,Africa,21/04/2020,21/04/2020,0,0,18,54,1
BMU,Bermuda,America,21/04/2020,21/04/2020,1,0,22,86,5
BTN,Bhutan,Asia,21/04/2020,21/04/2020,1,0,2,5,0
BOL,Bolivia,America,21/04/2020,21/04/2020,63,3,31,598,34
BES,Bonaire Sint Eustatius and Saba,America,21/04/2020,21/04/2020,0,0,2,1342,51
BIH,Bosnia and Herzegovina,Europe,21/04/2020,21/04/2020,27,2,236,1342,51
BWA,Botswana,Africa,21/04/2020,21/04/2020,2,0,0,20,1
BRA,Brazil,America,21/04/2020,21/04/2020,2678,165,22991,43079,2741
BRN,Brunei,Asia,21/04/2020,21/04/2020,0,0,116,138,1
